molecule_list_name,peptide_modified_sequence,genotype,timepoint,bio_rep,tech_rep,total_area
MOL_0094,PEP_00259,Genotype_A,1.5,1,2,0.00133586359780164
MOL_0094,PEP_00259,Genotype_A,1.5,2,1,0.00137479293375218
MOL_0094,PEP_00259,Genotype_A,1.5,2,2,0.00168381401085386
MOL_0094,PEP_00259,Genotype_A,1.5,3,1,0.00125765024390358
MOL_0094,PEP_00259,Genotype_A,1.5,3,2,8.635850630647994e-4
MOL_0094,PEP_00259,Genotype_A,2,1,1,7.846072095469826e-4
MOL_0094,PEP_00259,Genotype_A,2,1,2,7.448599602735331e-4
MOL_0094,PEP_00259,Genotype_A,2,2,1,9.892310831244831e-4
MOL_0094,PEP_00259,Genotype_A,2,2,2,0.00136245229425189
MOL_0094,PEP_00259,Genotype_A,2,3,1,4.045653453843532e-4
MOL_0094,PEP_00259,Genotype_A,2,3,2,NA
MOL_0094,PEP_00259,Genotype_A,4,1,1,0.00194001249723675
MOL_0094,PEP_00259,Genotype_A,4,1,2,0.00177909420041872
MOL_0094,PEP_00259,Genotype_A,4,2,1,0.00172167199303
MOL_0094,PEP_00259,Genotype_A,4,2,2,0.00117773023325354
MOL_0094,PEP_00259,Genotype_A,4,3,1,0.00180084372132895
MOL_0094,PEP_00259,Genotype_A,4,3,2,0.00250585685138975
MOL_0094,PEP_00259,Genotype_A,6,1,1,2.4555215985340895e-4
MOL_0094,PEP_00259,Genotype_A,6,1,2,3.4469404326903044e-4
MOL_0094,PEP_00259,Genotype_A,6,2,1,0.00155979719338973
MOL_0094,PEP_00259,Genotype_A,6,2,2,0.00115911120403778
MOL_0094,PEP_00259,Genotype_A,6,3,1,4.3419571059844647e-4
MOL_0094,PEP_00259,Genotype_A,6,3,2,2.989419794017438e-4
MOL_0094,PEP_00259,Genotype_B,0,1,1,9.40666630204978e-5
MOL_0094,PEP_00259,Genotype_B,0,1,2,NA
MOL_0094,PEP_00259,Genotype_B,0,2,1,NA
MOL_0094,PEP_00259,Genotype_B,0,2,2,NA
MOL_0094,PEP_00259,Genotype_B,0,3,1,NA
MOL_0094,PEP_00259,Genotype_B,0,3,2,NA
MOL_0094,PEP_00259,Genotype_B,1,1,1,6.334806622267413e-4
MOL_0094,PEP_00259,Genotype_B,1,1,2,7.25365935789873e-4
MOL_0094,PEP_00259,Genotype_B,1,2,1,0.00127033297808546
MOL_0094,PEP_00259,Genotype_B,1,2,2,0.00159972931940982
MOL_0094,PEP_00259,Genotype_B,1,3,1,0.00387617490600154
MOL_0094,PEP_00259,Genotype_B,1,3,2,0.00344810921475009
MOL_0094,PEP_00259,Genotype_B,1.5,1,1,7.982977559062378e-4
MOL_0094,PEP_00259,Genotype_B,1.5,1,2,0.00115709789645407
MOL_0094,PEP_00259,Genotype_B,1.5,2,1,0.00237807821171924
MOL_0094,PEP_00259,Genotype_B,1.5,2,2,0.00210604798797959
MOL_0094,PEP_00259,Genotype_B,1.5,3,1,0.00125163060029627
MOL_0094,PEP_00259,Genotype_B,1.5,3,2,0.00173890281247211
MOL_0094,PEP_00259,Genotype_B,2,1,1,2.3367348750561525e-4
MOL_0094,PEP_00259,Genotype_B,2,1,2,5.988949449914659e-4
MOL_0094,PEP_00259,Genotype_B,2,2,1,0.00213219195276589
MOL_0094,PEP_00259,Genotype_B,2,2,2,5.621576386302022e-4
MOL_0094,PEP_00259,Genotype_B,2,3,1,0.00404793830324458
MOL_0094,PEP_00259,Genotype_B,2,3,2,0.0034835539133366
MOL_0094,PEP_00259,Genotype_B,4,1,1,0.00385281304536557
MOL_0094,PEP_00259,Genotype_B,4,1,2,0.00394654952249084
MOL_0094,PEP_00259,Genotype_B,4,2,1,0.0034022834057565
MOL_0094,PEP_00259,Genotype_B,4,2,2,0.00326624551020908
MOL_0094,PEP_00259,Genotype_B,4,3,1,0.00405871125526174
MOL_0094,PEP_00259,Genotype_B,4,3,2,0.003417746519167
MOL_0094,PEP_00259,Genotype_B,6,1,1,0.00126920266509282
MOL_0094,PEP_00259,Genotype_B,6,1,2,8.348063286152831e-4
MOL_0094,PEP_00259,Genotype_B,6,2,1,5.121866158346655e-4
MOL_0094,PEP_00259,Genotype_B,6,2,2,2.663098050851403e-4
MOL_0094,PEP_00259,Genotype_B,6,3,1,0.00158525183321897
MOL_0094,PEP_00259,Genotype_B,6,3,2,0.00152295332965183
MOL_0094,PEP_00260,Genotype_A,0,1,1,NA
MOL_0094,PEP_00260,Genotype_A,0,1,2,NA
MOL_0094,PEP_00260,Genotype_A,0,2,1,1.2122038973934092e-4
MOL_0094,PEP_00260,Genotype_A,0,2,2,1.0813802950725637e-4
MOL_0094,PEP_00260,Genotype_A,0,3,1,0.00182219703086703
MOL_0094,PEP_00260,Genotype_A,0,3,2,0.00132740510209495
MOL_0094,PEP_00260,Genotype_A,1,1,1,0.00438765787088978
MOL_0094,PEP_00260,Genotype_A,1,1,2,0.00399524344213041
MOL_0094,PEP_00260,Genotype_A,1,2,1,0.00334064820618623
MOL_0094,PEP_00260,Genotype_A,1,2,2,NA
MOL_0094,PEP_00260,Genotype_A,1,3,1,0.00698754246509179
MOL_0094,PEP_00260,Genotype_A,1,3,2,0.00654244882426196
MOL_0094,PEP_00260,Genotype_A,1.5,1,1,0.00605888861411958
MOL_0094,PEP_00260,Genotype_A,1.5,1,2,0.00529575714405246
MOL_0094,PEP_00260,Genotype_A,1.5,2,1,0.00404378207384496
MOL_0094,PEP_00260,Genotype_A,1.5,2,2,0.00354524450409752
MOL_0094,PEP_00260,Genotype_A,1.5,3,1,0.0073162542337864
MOL_0094,PEP_00260,Genotype_A,1.5,3,2,0.00449042153946343
MOL_0094,PEP_00260,Genotype_A,2,1,1,0.00453752838098999
MOL_0094,PEP_00260,Genotype_A,2,1,2,0.00376691785963434
MOL_0094,PEP_00260,Genotype_A,2,2,1,0.00402628028626792
MOL_0094,PEP_00260,Genotype_A,2,2,2,0.0036527487466809
MOL_0094,PEP_00260,Genotype_A,2,3,1,0.00608806117496892
MOL_0094,PEP_00260,Genotype_A,2,3,2,0.00495391335821755
MOL_0094,PEP_00260,Genotype_A,4,1,1,0.00989529719217528
MOL_0094,PEP_00260,Genotype_A,4,1,2,0.00688306750613347
MOL_0094,PEP_00260,Genotype_A,4,2,1,0.00597175706971385
MOL_0094,PEP_00260,Genotype_A,4,2,2,0.00277208539895341
MOL_0094,PEP_00260,Genotype_A,4,3,1,0.00788314895879504
MOL_0094,PEP_00260,Genotype_A,4,3,2,0.00496705471719909
MOL_0094,PEP_00260,Genotype_A,6,1,1,0.00124072373513443
MOL_0094,PEP_00260,Genotype_A,6,1,2,0.00190148036574578
MOL_0094,PEP_00260,Genotype_A,6,2,1,0.00476101859366072
MOL_0094,PEP_00260,Genotype_A,6,2,2,0.00324797161907389
MOL_0094,PEP_00260,Genotype_A,6,3,1,0.00109857392370563
MOL_0094,PEP_00260,Genotype_A,6,3,2,0.00134389289515951
MOL_0094,PEP_00260,Genotype_B,0,1,1,2.5219190686452306e-4
MOL_0094,PEP_00260,Genotype_B,0,1,2,1.2484195803610598e-4
MOL_0094,PEP_00260,Genotype_B,0,2,1,8.848924072023808e-5
MOL_0094,PEP_00260,Genotype_B,0,2,2,NA
MOL_0094,PEP_00260,Genotype_B,0,3,1,NA
MOL_0094,PEP_00260,Genotype_B,0,3,2,NA
MOL_0094,PEP_00260,Genotype_B,1,1,1,0.00381002998943956
MOL_0094,PEP_00260,Genotype_B,1,1,2,0.00318406534691512
MOL_0094,PEP_00260,Genotype_B,1,2,1,0.00563895558087863
MOL_0094,PEP_00260,Genotype_B,1,2,2,0.00482831961373936
MOL_0094,PEP_00260,Genotype_B,1,3,1,0.00779483634584161
MOL_0094,PEP_00260,Genotype_B,1,3,2,0.0062281713927975
MOL_0094,PEP_00260,Genotype_B,1.5,1,1,0.00265561303292764
MOL_0094,PEP_00260,Genotype_B,1.5,1,2,0.0028126672497871
MOL_0094,PEP_00260,Genotype_B,1.5,2,1,0.00619939122217894
MOL_0094,PEP_00260,Genotype_B,1.5,2,2,0.00509728800716382
MOL_0094,PEP_00260,Genotype_B,1.5,3,1,0.00369013902399039
MOL_0094,PEP_00260,Genotype_B,1.5,3,2,0.0023265551072156
MOL_0094,PEP_00260,Genotype_B,2,1,1,0.00287073275514849
MOL_0094,PEP_00260,Genotype_B,2,1,2,0.00246835291472221
MOL_0094,PEP_00260,Genotype_B,2,2,1,0.00746660505993841
MOL_0094,PEP_00260,Genotype_B,2,2,2,0.00882022500273955
MOL_0094,PEP_00260,Genotype_B,2,3,1,0.00703559359811877
MOL_0094,PEP_00260,Genotype_B,2,3,2,0.00521402687725503
MOL_0094,PEP_00260,Genotype_B,4,1,1,0.00741660164688637
MOL_0094,PEP_00260,Genotype_B,4,1,2,0.00497271767296394
MOL_0094,PEP_00260,Genotype_B,4,2,1,0.01312217750726138
MOL_0094,PEP_00260,Genotype_B,4,2,2,0.00812976853694605
MOL_0094,PEP_00260,Genotype_B,4,3,1,0.00815959777162806
MOL_0094,PEP_00260,Genotype_B,4,3,2,0.0060703716757233
MOL_0094,PEP_00260,Genotype_B,6,1,1,0.0050253169145099
MOL_0094,PEP_00260,Genotype_B,6,1,2,0.00296434803399839
MOL_0094,PEP_00260,Genotype_B,6,2,1,0.00138833664552843
MOL_0094,PEP_00260,Genotype_B,6,2,2,9.65582442055094e-4
MOL_0094,PEP_00260,Genotype_B,6,3,1,0.00824837363786058
MOL_0094,PEP_00260,Genotype_B,6,3,2,0.00464279879542637
MOL_0095,PEP_00261,Genotype_A,0,1,1,0.00260244907506132
MOL_0095,PEP_00261,Genotype_A,0,1,2,0.00307573780924367
MOL_0095,PEP_00261,Genotype_A,0,2,1,0.00334918585383746
MOL_0095,PEP_00261,Genotype_A,0,2,2,0.00302293636322094
MOL_0095,PEP_00261,Genotype_A,0,3,1,0.00126611765682424
MOL_0095,PEP_00261,Genotype_A,0,3,2,0.00170349553743035
MOL_0095,PEP_00261,Genotype_A,1,1,1,0.00920492885959139
MOL_0095,PEP_00261,Genotype_A,1,1,2,0.0082070336790505
MOL_0095,PEP_00261,Genotype_A,1,2,1,0.01034826613287895
MOL_0095,PEP_00261,Genotype_A,1,2,2,NA
MOL_0095,PEP_00261,Genotype_A,1,3,1,0.0077687845576885
MOL_0095,PEP_00261,Genotype_A,1,3,2,0.00898083847946258
MOL_0095,PEP_00261,Genotype_A,1.5,1,1,0.00811506639055661
MOL_0095,PEP_00261,Genotype_A,1.5,1,2,0.00849000563096699
MOL_0095,PEP_00261,Genotype_A,1.5,2,1,0.01108973687092448
MOL_0095,PEP_00261,Genotype_A,1.5,2,2,0.00948398801787132
MOL_0095,PEP_00261,Genotype_A,1.5,3,1,0.01124833776234469
MOL_0095,PEP_00261,Genotype_A,1.5,3,2,0.00950985458557381
MOL_0095,PEP_00261,Genotype_A,2,1,1,0.00539968590308939
MOL_0095,PEP_00261,Genotype_A,2,1,2,0.00599682573930551
MOL_0095,PEP_00261,Genotype_A,2,2,1,0.01038441212434773
MOL_0095,PEP_00261,Genotype_A,2,2,2,0.00963315458909083
MOL_0095,PEP_00261,Genotype_A,2,3,1,0.01006450578817587
MOL_0095,PEP_00261,Genotype_A,2,3,2,0.01118802877033929
MOL_0095,PEP_00261,Genotype_A,4,1,1,0.00680217183358479
MOL_0095,PEP_00261,Genotype_A,4,1,2,0.00498404649507407
MOL_0095,PEP_00261,Genotype_A,4,2,1,0.01860542113164342
MOL_0095,PEP_00261,Genotype_A,4,2,2,0.01678688015064613
MOL_0095,PEP_00261,Genotype_A,4,3,1,0.00425159951601135
MOL_0095,PEP_00261,Genotype_A,4,3,2,0.00346055693094289
MOL_0095,PEP_00261,Genotype_A,6,1,1,0.00466939057600924
MOL_0095,PEP_00261,Genotype_A,6,1,2,0.00551486931303047
MOL_0095,PEP_00261,Genotype_A,6,2,1,0.01626992428298922
MOL_0095,PEP_00261,Genotype_A,6,2,2,0.01292955603420834
MOL_0095,PEP_00261,Genotype_A,6,3,1,0.00388187016762147
MOL_0095,PEP_00261,Genotype_A,6,3,2,0.00474860251614558
MOL_0095,PEP_00261,Genotype_B,0,1,1,0.00385261082651937
MOL_0095,PEP_00261,Genotype_B,0,1,2,0.00580741905103091
MOL_0095,PEP_00261,Genotype_B,0,2,1,0.00198344864840561
MOL_0095,PEP_00261,Genotype_B,0,2,2,0.002817792694541
MOL_0095,PEP_00261,Genotype_B,0,3,1,6.580230186808881e-4
MOL_0095,PEP_00261,Genotype_B,0,3,2,6.270176027797817e-4
MOL_0095,PEP_00261,Genotype_B,1,1,1,0.0106561210305549
MOL_0095,PEP_00261,Genotype_B,1,1,2,0.01184039197210986
MOL_0095,PEP_00261,Genotype_B,1,2,1,0.00718831552686466
MOL_0095,PEP_00261,Genotype_B,1,2,2,0.00829984732086154
MOL_0095,PEP_00261,Genotype_B,1,3,1,0.00695629495529956
MOL_0095,PEP_00261,Genotype_B,1,3,2,0.00741632443440455
MOL_0095,PEP_00261,Genotype_B,1.5,1,1,0.01076199239027643
MOL_0095,PEP_00261,Genotype_B,1.5,1,2,0.0115174114427582
MOL_0095,PEP_00261,Genotype_B,1.5,2,1,0.00559436027383768
MOL_0095,PEP_00261,Genotype_B,1.5,2,2,0.0054832482073893
MOL_0095,PEP_00261,Genotype_B,1.5,3,1,0.00542570244829228
MOL_0095,PEP_00261,Genotype_B,1.5,3,2,0.00501462535015992
MOL_0095,PEP_00261,Genotype_B,2,1,1,0.00967067435023631
MOL_0095,PEP_00261,Genotype_B,2,1,2,0.00987174993181851
MOL_0095,PEP_00261,Genotype_B,2,2,1,0.00403574136734993
MOL_0095,PEP_00261,Genotype_B,2,2,2,0.01289707508970072
MOL_0095,PEP_00261,Genotype_B,2,3,1,0.01150937716695877
MOL_0095,PEP_00261,Genotype_B,2,3,2,0.01165893019062554
MOL_0095,PEP_00261,Genotype_B,4,1,1,0.01249601441049525
MOL_0095,PEP_00261,Genotype_B,4,1,2,0.01156302872171921
MOL_0095,PEP_00261,Genotype_B,4,2,1,0.00407918181488462
MOL_0095,PEP_00261,Genotype_B,4,2,2,0.00340803477526638
MOL_0095,PEP_00261,Genotype_B,4,3,1,0.01116408131274344
MOL_0095,PEP_00261,Genotype_B,4,3,2,0.01047743959799297
MOL_0095,PEP_00261,Genotype_B,6,1,1,0.00713892220356579
MOL_0095,PEP_00261,Genotype_B,6,1,2,0.00667118882871116
MOL_0095,PEP_00261,Genotype_B,6,2,1,0.00429748700697521
MOL_0095,PEP_00261,Genotype_B,6,2,2,0.00518804767824576
MOL_0095,PEP_00261,Genotype_B,6,3,1,0.00786476819508789
MOL_0095,PEP_00261,Genotype_B,6,3,2,0.00643067007131695
MOL_0096,PEP_00262,Genotype_A,0,1,1,NA
MOL_0096,PEP_00262,Genotype_A,0,1,2,NA
MOL_0096,PEP_00262,Genotype_A,0,2,1,3.480622880617763e-4
MOL_0096,PEP_00262,Genotype_A,0,2,2,3.529773137006315e-4
MOL_0096,PEP_00262,Genotype_A,0,3,1,NA
MOL_0096,PEP_00262,Genotype_A,0,3,2,NA
MOL_0096,PEP_00262,Genotype_A,1,1,1,0.0044041493028146
MOL_0096,PEP_00262,Genotype_A,1,1,2,0.00492311047038859
MOL_0096,PEP_00262,Genotype_A,1,2,1,0.00372200163140177
MOL_0096,PEP_00262,Genotype_A,1,2,2,NA
MOL_0096,PEP_00262,Genotype_A,1,3,1,0.00217181215012118
MOL_0096,PEP_00262,Genotype_A,1,3,2,0.00293525730703452
MOL_0096,PEP_00262,Genotype_A,1.5,1,1,0.00904220364218572
MOL_0096,PEP_00262,Genotype_A,1.5,1,2,0.00847522814523459
MOL_0096,PEP_00262,Genotype_A,1.5,2,1,0.00613758283578525
MOL_0096,PEP_00262,Genotype_A,1.5,2,2,0.00546409872153859
MOL_0096,PEP_00262,Genotype_A,1.5,3,1,0.00433059402469705
MOL_0096,PEP_00262,Genotype_A,1.5,3,2,0.00360592199773315
MOL_0096,PEP_00262,Genotype_A,2,1,1,0.0027181052259847
MOL_0096,PEP_00262,Genotype_A,2,1,2,0.00250633062799662
MOL_0096,PEP_00262,Genotype_A,2,2,1,0.00472740668812236
MOL_0096,PEP_00262,Genotype_A,2,2,2,0.00574531028535556
MOL_0096,PEP_00262,Genotype_A,2,3,1,0.01149485403063861
MOL_0096,PEP_00262,Genotype_A,2,3,2,0.01370339865163645
MOL_0096,PEP_00262,Genotype_A,4,1,1,0.03589907960477996
MOL_0096,PEP_00262,Genotype_A,4,1,2,0.02641658302901068
MOL_0096,PEP_00262,Genotype_A,4,2,1,0.00765846757430276
MOL_0096,PEP_00262,Genotype_A,4,2,2,0.0049065240948959
MOL_0096,PEP_00262,Genotype_A,4,3,1,0.05104816379178437
MOL_0096,PEP_00262,Genotype_A,4,3,2,0.04178731996235661
MOL_0096,PEP_00262,Genotype_A,6,1,1,0.0155355087169898
MOL_0096,PEP_00262,Genotype_A,6,1,2,0.01408088941929636
MOL_0096,PEP_00262,Genotype_A,6,2,1,0.00669067949710925
MOL_0096,PEP_00262,Genotype_A,6,2,2,0.0052893356508941
MOL_0096,PEP_00262,Genotype_A,6,3,1,0.01671514631489642
MOL_0096,PEP_00262,Genotype_A,6,3,2,0.01665885730359127
MOL_0096,PEP_00262,Genotype_B,0,1,1,NA
MOL_0096,PEP_00262,Genotype_B,0,1,2,2.620792432122346e-4
MOL_0096,PEP_00262,Genotype_B,0,2,1,NA
MOL_0096,PEP_00262,Genotype_B,0,2,2,NA
MOL_0096,PEP_00262,Genotype_B,0,3,1,NA
MOL_0096,PEP_00262,Genotype_B,0,3,2,NA
MOL_0096,PEP_00262,Genotype_B,1,1,1,0.00284593943291867
MOL_0096,PEP_00262,Genotype_B,1,1,2,0.00261810021145016
MOL_0096,PEP_00262,Genotype_B,1,2,1,0.00273982151877944
MOL_0096,PEP_00262,Genotype_B,1,2,2,0.0027789043076362
MOL_0096,PEP_00262,Genotype_B,1,3,1,0.00419522899759583
MOL_0096,PEP_00262,Genotype_B,1,3,2,0.00280748925263453
MOL_0096,PEP_00262,Genotype_B,1.5,1,1,0.00251482785422748
MOL_0096,PEP_00262,Genotype_B,1.5,1,2,0.0033092410838774502
MOL_0096,PEP_00262,Genotype_B,1.5,2,1,0.00838787532180676
MOL_0096,PEP_00262,Genotype_B,1.5,2,2,0.00740981158374451
MOL_0096,PEP_00262,Genotype_B,1.5,3,1,0.00191263568892053
MOL_0096,PEP_00262,Genotype_B,1.5,3,2,0.00180280200148858
MOL_0096,PEP_00262,Genotype_B,2,1,1,0.00137093302788446
MOL_0096,PEP_00262,Genotype_B,2,1,2,0.00210759797399532
MOL_0096,PEP_00262,Genotype_B,2,2,1,0.01934637111548387
MOL_0096,PEP_00262,Genotype_B,2,2,2,0.03893277905952141
MOL_0096,PEP_00262,Genotype_B,2,3,1,0.00737177422609162
MOL_0096,PEP_00262,Genotype_B,2,3,2,0.00518654536681452
MOL_0096,PEP_00262,Genotype_B,4,1,1,0.00586149600023215
MOL_0096,PEP_00262,Genotype_B,4,1,2,0.0035264305066044
MOL_0096,PEP_00262,Genotype_B,4,2,1,0.06553253579372062
MOL_0096,PEP_00262,Genotype_B,4,2,2,0.05649747600563167
MOL_0096,PEP_00262,Genotype_B,4,3,1,0.00669416983411868
MOL_0096,PEP_00262,Genotype_B,4,3,2,0.00485284827052985
MOL_0096,PEP_00262,Genotype_B,6,1,1,0.00606222938396521
MOL_0096,PEP_00262,Genotype_B,6,1,2,0.00401688809068223
MOL_0096,PEP_00262,Genotype_B,6,2,1,0.01680006179818359
MOL_0096,PEP_00262,Genotype_B,6,2,2,0.01674364823951173
MOL_0096,PEP_00262,Genotype_B,6,3,1,0.00583101948577445
MOL_0096,PEP_00262,Genotype_B,6,3,2,0.00318661180758456
MOL_0096,PEP_00263,Genotype_A,0,1,1,NA
MOL_0096,PEP_00263,Genotype_A,0,1,2,NA
MOL_0096,PEP_00263,Genotype_A,0,2,1,NA
MOL_0096,PEP_00263,Genotype_A,0,2,2,2.150817016547064e-4
MOL_0096,PEP_00263,Genotype_A,0,3,1,NA
MOL_0096,PEP_00263,Genotype_A,0,3,2,1.6727103644891792e-4
MOL_0096,PEP_00263,Genotype_A,1,1,1,NA
MOL_0096,PEP_00263,Genotype_A,1,1,2,0.00319598465202856
MOL_0096,PEP_00263,Genotype_A,1,2,1,NA
MOL_0096,PEP_00263,Genotype_A,1,2,2,NA
MOL_0096,PEP_00263,Genotype_A,1,3,1,NA
MOL_0096,PEP_00263,Genotype_A,1,3,2,0.00211758771641583
MOL_0096,PEP_00263,Genotype_A,1.5,1,1,NA
MOL_0096,PEP_00263,Genotype_A,1.5,1,2,0.00558953869456629
MOL_0096,PEP_00263,Genotype_A,1.5,2,1,NA
MOL_0096,PEP_00263,Genotype_A,1.5,2,2,0.00340124179678096
MOL_0096,PEP_00263,Genotype_A,1.5,3,1,NA
MOL_0096,PEP_00263,Genotype_A,1.5,3,2,0.00200397844560661
MOL_0096,PEP_00263,Genotype_A,2,1,1,NA
MOL_0096,PEP_00263,Genotype_A,2,1,2,0.00170065226823237
MOL_0096,PEP_00263,Genotype_A,2,2,1,NA
MOL_0096,PEP_00263,Genotype_A,2,2,2,0.00370506039109933
MOL_0096,PEP_00263,Genotype_A,2,3,1,NA
MOL_0096,PEP_00263,Genotype_A,2,3,2,0.00888433971653227
MOL_0096,PEP_00263,Genotype_A,4,1,1,NA
MOL_0096,PEP_00263,Genotype_A,4,1,2,0.01754060307431542
MOL_0096,PEP_00263,Genotype_A,4,2,1,NA
MOL_0096,PEP_00263,Genotype_A,4,2,2,0.00283224202248139
MOL_0096,PEP_00263,Genotype_A,4,3,1,NA
MOL_0096,PEP_00263,Genotype_A,4,3,2,0.0282175922677552
MOL_0096,PEP_00263,Genotype_A,6,1,1,NA
MOL_0096,PEP_00263,Genotype_A,6,1,2,0.00964344251203386
MOL_0096,PEP_00263,Genotype_A,6,2,1,NA
MOL_0096,PEP_00263,Genotype_A,6,2,2,0.00362385749120297
MOL_0096,PEP_00263,Genotype_A,6,3,1,NA
MOL_0096,PEP_00263,Genotype_A,6,3,2,0.01167307556721262
MOL_0096,PEP_00263,Genotype_B,0,1,1,NA
MOL_0096,PEP_00263,Genotype_B,0,1,2,NA
MOL_0096,PEP_00263,Genotype_B,0,2,1,NA
MOL_0096,PEP_00263,Genotype_B,0,2,2,NA
MOL_0096,PEP_00263,Genotype_B,0,3,1,NA
MOL_0096,PEP_00263,Genotype_B,0,3,2,NA
MOL_0096,PEP_00263,Genotype_B,1,1,1,NA
MOL_0096,PEP_00263,Genotype_B,1,1,2,0.00165068954963907
MOL_0096,PEP_00263,Genotype_B,1,2,1,NA
MOL_0096,PEP_00263,Genotype_B,1,2,2,0.00169509467124984
MOL_0096,PEP_00263,Genotype_B,1,3,1,NA
MOL_0096,PEP_00263,Genotype_B,1,3,2,0.00183699025958741
MOL_0096,PEP_00263,Genotype_B,1.5,1,1,NA
MOL_0096,PEP_00263,Genotype_B,1.5,1,2,0.00201416032408816
MOL_0096,PEP_00263,Genotype_B,1.5,2,1,NA
MOL_0096,PEP_00263,Genotype_B,1.5,2,2,0.00512644170887194
MOL_0096,PEP_00263,Genotype_B,1.5,3,1,NA
MOL_0096,PEP_00263,Genotype_B,1.5,3,2,0.00104516192591438
MOL_0096,PEP_00263,Genotype_B,2,1,1,NA
MOL_0096,PEP_00263,Genotype_B,2,1,2,0.00142330176955338
MOL_0096,PEP_00263,Genotype_B,2,2,1,NA
MOL_0096,PEP_00263,Genotype_B,2,2,2,0.02581998538439014
MOL_0096,PEP_00263,Genotype_B,2,3,1,NA
MOL_0096,PEP_00263,Genotype_B,2,3,2,0.00343537093800307
MOL_0096,PEP_00263,Genotype_B,4,1,1,NA
MOL_0096,PEP_00263,Genotype_B,4,1,2,0.00228195866054671
MOL_0096,PEP_00263,Genotype_B,4,2,1,NA
MOL_0096,PEP_00263,Genotype_B,4,2,2,0.03971260379578317
MOL_0096,PEP_00263,Genotype_B,4,3,1,NA
MOL_0096,PEP_00263,Genotype_B,4,3,2,0.00302897944144085
MOL_0096,PEP_00263,Genotype_B,6,1,1,NA
MOL_0096,PEP_00263,Genotype_B,6,1,2,0.00296375040137232
MOL_0096,PEP_00263,Genotype_B,6,2,1,NA
MOL_0096,PEP_00263,Genotype_B,6,2,2,0.01131429920369509
MOL_0096,PEP_00263,Genotype_B,6,3,1,NA
MOL_0096,PEP_00263,Genotype_B,6,3,2,0.00187721105601469
MOL_0096,PEP_00264,Genotype_A,0,1,1,NA
MOL_0096,PEP_00264,Genotype_A,0,1,2,NA
MOL_0096,PEP_00264,Genotype_A,0,2,1,1.4906978359897265e-4
MOL_0096,PEP_00264,Genotype_A,0,2,2,3.294776867793174e-4
MOL_0096,PEP_00264,Genotype_A,0,3,1,NA
MOL_0096,PEP_00264,Genotype_A,0,3,2,NA
MOL_0096,PEP_00264,Genotype_A,1,1,1,0.00328984301323127
MOL_0096,PEP_00264,Genotype_A,1,1,2,0.00385989594260287
MOL_0096,PEP_00264,Genotype_A,1,2,1,0.004376564935634
MOL_0096,PEP_00264,Genotype_A,1,2,2,NA
MOL_0096,PEP_00264,Genotype_A,1,3,1,0.00191334834307335
MOL_0096,PEP_00264,Genotype_A,1,3,2,0.00263187176055818
MOL_0096,PEP_00264,Genotype_A,1.5,1,1,0.00334597408362423
MOL_0096,PEP_00264,Genotype_A,1.5,1,2,0.00389028737796536
MOL_0096,PEP_00264,Genotype_A,1.5,2,1,0.00592020348108636
MOL_0096,PEP_00264,Genotype_A,1.5,2,2,0.00612799417647215
MOL_0096,PEP_00264,Genotype_A,1.5,3,1,0.0033851556005586
MOL_0096,PEP_00264,Genotype_A,1.5,3,2,0.00403280837697498
MOL_0096,PEP_00264,Genotype_A,2,1,1,0.00156130832715773
MOL_0096,PEP_00264,Genotype_A,2,1,2,0.00164303490707185
MOL_0096,PEP_00264,Genotype_A,2,2,1,0.00345664302234399
MOL_0096,PEP_00264,Genotype_A,2,2,2,0.00410547746913601
MOL_0096,PEP_00264,Genotype_A,2,3,1,0.00711866731191692
MOL_0096,PEP_00264,Genotype_A,2,3,2,0.0083177264290056
MOL_0096,PEP_00264,Genotype_A,4,1,1,0.02135713149125643
MOL_0096,PEP_00264,Genotype_A,4,1,2,0.01429315932420959
MOL_0096,PEP_00264,Genotype_A,4,2,1,0.00682464281403844
MOL_0096,PEP_00264,Genotype_A,4,2,2,0.00437363987753841
MOL_0096,PEP_00264,Genotype_A,4,3,1,0.04180019248126934
MOL_0096,PEP_00264,Genotype_A,4,3,2,0.02938585933384444
MOL_0096,PEP_00264,Genotype_A,6,1,1,0.01407055946719696
MOL_0096,PEP_00264,Genotype_A,6,1,2,0.01353678400641786
MOL_0096,PEP_00264,Genotype_A,6,2,1,0.00920569229647799
MOL_0096,PEP_00264,Genotype_A,6,2,2,0.00584266070543041
MOL_0096,PEP_00264,Genotype_A,6,3,1,0.01449572210622897
MOL_0096,PEP_00264,Genotype_A,6,3,2,0.01399420510267732
MOL_0096,PEP_00264,Genotype_B,0,1,1,NA
MOL_0096,PEP_00264,Genotype_B,0,1,2,NA
MOL_0096,PEP_00264,Genotype_B,0,2,1,NA
MOL_0096,PEP_00264,Genotype_B,0,2,2,NA
MOL_0096,PEP_00264,Genotype_B,0,3,1,2.0894712275422485e-4
MOL_0096,PEP_00264,Genotype_B,0,3,2,2.7061874236129616e-4
MOL_0096,PEP_00264,Genotype_B,1,1,1,0.00183505580589023
MOL_0096,PEP_00264,Genotype_B,1,1,2,0.00272602246511316
MOL_0096,PEP_00264,Genotype_B,1,2,1,0.00156524059655798
MOL_0096,PEP_00264,Genotype_B,1,2,2,0.00212495749413388
