protein_name,genotype,bio_rep,tech_rep,timepoints,timepoints_values,new_annotation
PROT_0922,Genotype_A,3,0,300,81337.40961,PEP_01708
PROT_0922,Genotype_A,1,0,600,413039.8081,PEP_01708
PROT_0922,Genotype_A,2,0,600,293547.4688,PEP_01708
PROT_0922,Genotype_A,3,0,600,271461.3138,PEP_01708
PROT_0111,Genotype_A,1,0,0,297513.3912,PEP_01709
PROT_0111,Genotype_A,2,0,0,24318.48561,PEP_01709
PROT_0111,Genotype_A,3,0,0,385060.9309,PEP_01709
PROT_0111,Genotype_A,1,0,150,24159.01224,PEP_01709
PROT_0111,Genotype_A,2,0,150,1198117.11,PEP_01709
PROT_0111,Genotype_A,3,0,150,254100.9095,PEP_01709
PROT_0111,Genotype_A,1,0,300,4276876.601,PEP_01709
PROT_0111,Genotype_A,2,0,300,2240389.979,PEP_01709
PROT_0111,Genotype_A,3,0,300,277643.3273,PEP_01709
PROT_0111,Genotype_A,1,0,600,5647896.397,PEP_01709
PROT_0111,Genotype_A,2,0,600,1771920.688,PEP_01709
PROT_0111,Genotype_A,3,0,600,68414.55383,PEP_01709
PROT_0923,Genotype_A,1,0,0,140171.7799,PEP_01710
PROT_0923,Genotype_A,2,0,0,183266.8781,PEP_01710
PROT_0923,Genotype_A,3,0,0,83532.53204,PEP_01710
PROT_0923,Genotype_A,1,0,150,1382393.955,PEP_01710
PROT_0923,Genotype_A,2,0,150,1188904.055,PEP_01710
PROT_0923,Genotype_A,3,0,150,96300.69021,PEP_01710
PROT_0923,Genotype_A,1,0,300,1624156.43,PEP_01710
PROT_0923,Genotype_A,2,0,300,591982.0776,PEP_01710
PROT_0923,Genotype_A,3,0,300,16813.78309,PEP_01710
PROT_0923,Genotype_A,1,0,600,1405784.772,PEP_01710
PROT_0923,Genotype_A,2,0,600,53815.61942,PEP_01710
PROT_0923,Genotype_A,3,0,600,117154.1886,PEP_01710
PROT_0924,Genotype_A,1,0,0,142023.1437,PEP_01711
PROT_0924,Genotype_A,2,0,0,1466443.308,PEP_01711
PROT_0924,Genotype_A,3,0,0,2377168.807,PEP_01711
PROT_0924,Genotype_A,1,0,150,608095.2084,PEP_01711
PROT_0924,Genotype_A,2,0,150,1321458.109,PEP_01711
PROT_0924,Genotype_A,3,0,150,2221616.916,PEP_01711
PROT_0924,Genotype_A,1,0,300,885600.6099,PEP_01711
PROT_0924,Genotype_A,2,0,300,1014500.921,PEP_01711
PROT_0924,Genotype_A,3,0,300,2131028.733,PEP_01711
PROT_0924,Genotype_A,1,0,600,168249.1509,PEP_01711
PROT_0924,Genotype_A,2,0,600,1125578.625,PEP_01711
PROT_0924,Genotype_A,3,0,600,1968774.489,PEP_01711
PROT_0599,Genotype_A,1,0,0,4453500.997,PEP_01712
PROT_0599,Genotype_A,2,0,0,3767616.891,PEP_01712
PROT_0599,Genotype_A,3,0,0,5344121.384,PEP_01712
PROT_0599,Genotype_A,1,0,150,4225226.243,PEP_01712
PROT_0599,Genotype_A,2,0,150,4481421.607,PEP_01712
PROT_0599,Genotype_A,3,0,150,5010457.107,PEP_01712
PROT_0599,Genotype_A,1,0,300,4459315.556,PEP_01712
PROT_0599,Genotype_A,2,0,300,2374239.761,PEP_01712
PROT_0599,Genotype_A,3,0,300,4914221.734,PEP_01712
PROT_0599,Genotype_A,1,0,600,4865418.613,PEP_01712
PROT_0599,Genotype_A,2,0,600,3076156,PEP_01712
PROT_0599,Genotype_A,3,0,600,5428024.932,PEP_01712
PROT_0442,Genotype_A,1,0,0,227732.6179,PEP_01713
PROT_0442,Genotype_A,2,0,0,193044.2089,PEP_01713
PROT_0442,Genotype_A,3,0,0,5913904.079,PEP_01713
PROT_0442,Genotype_A,1,0,150,205013.5613,PEP_01713
PROT_0442,Genotype_A,2,0,150,848561.7802,PEP_01713
PROT_0442,Genotype_A,3,0,150,7632067.692,PEP_01713
PROT_0442,Genotype_A,1,0,300,24768.76444,PEP_01713
PROT_0442,Genotype_A,2,0,300,249006.1474,PEP_01713
PROT_0442,Genotype_A,3,0,300,7814644.756,PEP_01713
PROT_0442,Genotype_A,1,0,600,67841.25814,PEP_01713
PROT_0442,Genotype_A,2,0,600,281542.9063,PEP_01713
PROT_0442,Genotype_A,3,0,600,2111498.868,PEP_01713
PROT_0345,Genotype_A,1,0,0,2783757.38,PEP_01714
PROT_0345,Genotype_A,2,0,0,1052301.041,PEP_01714
PROT_0345,Genotype_A,3,0,0,4395164.548,PEP_01714
PROT_0345,Genotype_A,1,0,150,1341541.773,PEP_01714
PROT_0345,Genotype_A,2,0,150,2454698.988,PEP_01714
PROT_0345,Genotype_A,3,0,150,3449465.77,PEP_01714
PROT_0345,Genotype_A,1,0,300,1947592.619,PEP_01714
PROT_0345,Genotype_A,2,0,300,818256.1756,PEP_01714
PROT_0345,Genotype_A,3,0,300,3536906.068,PEP_01714
PROT_0345,Genotype_A,1,0,600,1733485.852,PEP_01714
PROT_0345,Genotype_A,2,0,600,1496607.547,PEP_01714
PROT_0345,Genotype_A,3,0,600,3018578.558,PEP_01714
PROT_0060,Genotype_A,1,0,0,323157.1952,PEP_01715
PROT_0060,Genotype_A,2,0,0,385882.4518,PEP_01715
PROT_0060,Genotype_A,3,0,0,1955768.443,PEP_01715
PROT_0060,Genotype_A,1,0,150,263567.3489,PEP_01715
PROT_0060,Genotype_A,2,0,150,1626453.413,PEP_01715
PROT_0060,Genotype_A,3,0,150,1068280.433,PEP_01715
PROT_0060,Genotype_A,1,0,300,80226.96194,PEP_01715
PROT_0060,Genotype_A,2,0,300,210312.3167,PEP_01715
PROT_0060,Genotype_A,3,0,300,1170697.676,PEP_01715
PROT_0060,Genotype_A,1,0,600,318531.0978,PEP_01715
PROT_0060,Genotype_A,2,0,600,1225018.5,PEP_01715
PROT_0060,Genotype_A,3,0,600,952259.999,PEP_01715
PROT_0925,Genotype_A,1,0,0,27909631.98,PEP_01716
PROT_0925,Genotype_A,2,0,0,15253591.89,PEP_01716
PROT_0925,Genotype_A,3,0,0,56789.13997,PEP_01716
PROT_0925,Genotype_A,1,0,150,16532354.06,PEP_01716
PROT_0925,Genotype_A,2,0,150,14699662.84,PEP_01716
PROT_0925,Genotype_A,3,0,150,4347.184384,PEP_01716
PROT_0925,Genotype_A,1,0,300,20791956.54,PEP_01716
PROT_0925,Genotype_A,2,0,300,12614448.42,PEP_01716
PROT_0925,Genotype_A,3,0,300,102962.9711,PEP_01716
PROT_0925,Genotype_A,1,0,600,22559115.56,PEP_01716
PROT_0925,Genotype_A,2,0,600,9297677.25,PEP_01716
PROT_0925,Genotype_A,3,0,600,241136.3589,PEP_01716
PROT_0017,Genotype_A,1,0,0,27570.67564,PEP_01717
PROT_0017,Genotype_A,2,0,0,199202.834,PEP_01717
PROT_0017,Genotype_A,3,0,0,18935.68111,PEP_01717
PROT_0017,Genotype_A,1,0,150,96229.11539,PEP_01717
PROT_0017,Genotype_A,2,0,150,3260924.505,PEP_01717
PROT_0017,Genotype_A,3,0,150,241606.3302,PEP_01717
PROT_0017,Genotype_A,1,0,300,298276.9375,PEP_01717
PROT_0017,Genotype_A,2,0,300,3898570.104,PEP_01717
PROT_0017,Genotype_A,3,0,300,32561.01871,PEP_01717
PROT_0017,Genotype_A,1,0,600,153700.8602,PEP_01717
PROT_0017,Genotype_A,2,0,600,951257,PEP_01717
PROT_0017,Genotype_A,3,0,600,104590.4535,PEP_01717
PROT_0926,Genotype_A,1,0,0,2513040.49,PEP_01718
PROT_0926,Genotype_A,2,0,0,278354.1909,PEP_01718
PROT_0926,Genotype_A,3,0,0,103744.0102,PEP_01718
PROT_0926,Genotype_A,1,0,150,2373304.958,PEP_01718
PROT_0926,Genotype_A,2,0,150,111324.2085,PEP_01718
PROT_0926,Genotype_A,3,0,150,234832.4578,PEP_01718
PROT_0926,Genotype_A,1,0,300,2336922.305,PEP_01718
PROT_0926,Genotype_A,2,0,300,147689.388,PEP_01718
PROT_0926,Genotype_A,3,0,300,274280.0196,PEP_01718
PROT_0926,Genotype_A,1,0,600,2332474.274,PEP_01718
PROT_0926,Genotype_A,2,0,600,101807.0725,PEP_01718
PROT_0926,Genotype_A,3,0,600,215811.0929,PEP_01718
PROT_0845,Genotype_A,1,0,0,4348420.457,PEP_01719
PROT_0845,Genotype_A,2,0,0,1547763.044,PEP_01719
PROT_0845,Genotype_A,3,0,0,2623967.577,PEP_01719
PROT_0845,Genotype_A,1,0,150,3814728.737,PEP_01719
PROT_0845,Genotype_A,2,0,150,1488294.175,PEP_01719
PROT_0845,Genotype_A,3,0,150,1862406.227,PEP_01719
PROT_0845,Genotype_A,1,0,300,3200572.986,PEP_01719
PROT_0845,Genotype_A,2,0,300,1065714.035,PEP_01719
PROT_0845,Genotype_A,3,0,300,1029837.794,PEP_01719
PROT_0845,Genotype_A,1,0,600,3222152.868,PEP_01719
PROT_0845,Genotype_A,2,0,600,781092.4688,PEP_01719
PROT_0845,Genotype_A,3,0,600,1304070.125,PEP_01719
PROT_0183,Genotype_A,1,0,0,32154.97753,PEP_01720
PROT_0183,Genotype_A,2,0,0,8745.503346,PEP_01720
PROT_0183,Genotype_A,3,0,0,193749.1206,PEP_01720
PROT_0183,Genotype_A,1,0,150,246980.5252,PEP_01720
PROT_0183,Genotype_A,2,0,150,75125.9103,PEP_01720
PROT_0183,Genotype_A,3,0,150,469083.5347,PEP_01720
PROT_0183,Genotype_A,1,0,300,34300.06018,PEP_01720
PROT_0183,Genotype_A,2,0,300,262141.308,PEP_01720
PROT_0183,Genotype_A,3,0,300,690208.6237,PEP_01720
PROT_0183,Genotype_A,1,0,600,149239.9419,PEP_01720
PROT_0183,Genotype_A,2,0,600,6311.438821,PEP_01720
PROT_0183,Genotype_A,3,0,600,788676.3844,PEP_01720
PROT_0927,Genotype_A,1,0,0,92717.13437,PEP_01721
PROT_0927,Genotype_A,2,0,0,666679.6968,PEP_01721
PROT_0927,Genotype_A,3,0,0,284635.4589,PEP_01721
PROT_0927,Genotype_A,1,0,150,1588249.984,PEP_01721
PROT_0927,Genotype_A,2,0,150,533927.3166,PEP_01721
PROT_0927,Genotype_A,3,0,150,28943.82156,PEP_01721
PROT_0927,Genotype_A,1,0,300,814103.8456,PEP_01721
PROT_0927,Genotype_A,2,0,300,250022.3306,PEP_01721
PROT_0927,Genotype_A,3,0,300,276799.6883,PEP_01721
PROT_0927,Genotype_A,1,0,600,55897.00341,PEP_01721
PROT_0927,Genotype_A,2,0,600,149140.6719,PEP_01721
PROT_0927,Genotype_A,3,0,600,128217.1523,PEP_01721
PROT_0183,Genotype_A,1,0,0,125383.8968,PEP_01722
PROT_0183,Genotype_A,2,0,0,1109897.404,PEP_01722
PROT_0183,Genotype_A,3,0,0,4882094.33,PEP_01722
PROT_0183,Genotype_A,1,0,150,164535.1138,PEP_01722
PROT_0183,Genotype_A,2,0,150,1652714.747,PEP_01722
PROT_0183,Genotype_A,3,0,150,9840273.713,PEP_01722
PROT_0183,Genotype_A,1,0,300,76634.29831,PEP_01722
PROT_0183,Genotype_A,2,0,300,1336746.892,PEP_01722
PROT_0183,Genotype_A,3,0,300,6608635.554,PEP_01722
PROT_0183,Genotype_A,1,0,600,11173.92636,PEP_01722
PROT_0183,Genotype_A,2,0,600,1214190.875,PEP_01722
PROT_0183,Genotype_A,3,0,600,14534901.59,PEP_01722
PROT_0928,Genotype_A,1,0,0,8340287.734,PEP_01723
PROT_0928,Genotype_A,2,0,0,184838.4029,PEP_01723
PROT_0928,Genotype_A,3,0,0,31373.11173,PEP_01723
PROT_0928,Genotype_A,1,0,150,4030497.439,PEP_01723
PROT_0928,Genotype_A,2,0,150,253433.8108,PEP_01723
PROT_0928,Genotype_A,3,0,150,1494286.06,PEP_01723
PROT_0928,Genotype_A,1,0,300,3948042.206,PEP_01723
PROT_0928,Genotype_A,2,0,300,199648.631,PEP_01723
PROT_0928,Genotype_A,3,0,300,833145.149,PEP_01723
PROT_0928,Genotype_A,1,0,600,4061162.877,PEP_01723
PROT_0928,Genotype_A,2,0,600,56601.28812,PEP_01723
PROT_0928,Genotype_A,3,0,600,20665.04029,PEP_01723
PROT_0392,Genotype_A,1,0,0,202809.1242,PEP_01724
PROT_0392,Genotype_A,2,0,0,150897.6433,PEP_01724
PROT_0392,Genotype_A,3,0,0,3277956.205,PEP_01724
PROT_0392,Genotype_A,1,0,150,26807.64145,PEP_01724
PROT_0392,Genotype_A,2,0,150,142810.0906,PEP_01724
PROT_0392,Genotype_A,3,0,150,1877179.815,PEP_01724
PROT_0392,Genotype_A,1,0,300,204133.4281,PEP_01724
PROT_0392,Genotype_A,2,0,300,251432.4806,PEP_01724
PROT_0392,Genotype_A,3,0,300,2429386.687,PEP_01724
PROT_0392,Genotype_A,1,0,600,136138.2705,PEP_01724
PROT_0392,Genotype_A,2,0,600,189630.5194,PEP_01724
PROT_0392,Genotype_A,3,0,600,2530504.776,PEP_01724
PROT_0929,Genotype_A,1,0,0,277167.2793,PEP_01725
PROT_0929,Genotype_A,2,0,0,1009975.358,PEP_01725
PROT_0929,Genotype_A,3,0,0,1850242.316,PEP_01725
PROT_0929,Genotype_A,1,0,150,54326.8231,PEP_01725
PROT_0929,Genotype_A,2,0,150,177758.113,PEP_01725
PROT_0929,Genotype_A,3,0,150,1203412.366,PEP_01725
PROT_0929,Genotype_A,1,0,300,211236.3496,PEP_01725
PROT_0929,Genotype_A,2,0,300,55615.77466,PEP_01725
PROT_0929,Genotype_A,3,0,300,1506815.866,PEP_01725
PROT_0929,Genotype_A,1,0,600,193153.0165,PEP_01725
PROT_0929,Genotype_A,2,0,600,34047.73359,PEP_01725
PROT_0929,Genotype_A,3,0,600,1569309.564,PEP_01725
PROT_0756,Genotype_A,1,0,0,2849045.677,PEP_01726
PROT_0756,Genotype_A,2,0,0,1793535.786,PEP_01726
PROT_0756,Genotype_A,3,0,0,296180.9211,PEP_01726
PROT_0756,Genotype_A,1,0,150,1789345.422,PEP_01726
PROT_0756,Genotype_A,2,0,150,983049.3198,PEP_01726
PROT_0756,Genotype_A,3,0,150,276947.3282,PEP_01726
PROT_0756,Genotype_A,1,0,300,589024.9696,PEP_01726
PROT_0756,Genotype_A,2,0,300,458707.3138,PEP_01726
PROT_0756,Genotype_A,3,0,300,233657.1934,PEP_01726
PROT_0756,Genotype_A,1,0,600,913876.4361,PEP_01726
PROT_0756,Genotype_A,2,0,600,504426.0313,PEP_01726
PROT_0756,Genotype_A,3,0,600,19237.21481,PEP_01726
PROT_0275,Genotype_A,1,0,0,3843738.079,PEP_00354
PROT_0275,Genotype_A,2,0,0,1820801.769,PEP_00354
PROT_0275,Genotype_A,3,0,0,2602868.214,PEP_00354
PROT_0275,Genotype_A,1,0,150,2630541.957,PEP_00354
PROT_0275,Genotype_A,2,0,150,21696.57965,PEP_00354
PROT_0275,Genotype_A,3,0,150,2047346.227,PEP_00354
PROT_0275,Genotype_A,1,0,300,135241.2834,PEP_00354
PROT_0275,Genotype_A,2,0,300,46963.60106,PEP_00354
PROT_0275,Genotype_A,3,0,300,2124462.136,PEP_00354
PROT_0275,Genotype_A,1,0,600,46054.56375,PEP_00354
PROT_0275,Genotype_A,2,0,600,72599.711621031907,PEP_00354
PROT_0275,Genotype_A,3,0,600,2222889.426,PEP_00354
PROT_0930,Genotype_A,1,0,0,112893.3426,PEP_01727
PROT_0930,Genotype_A,2,0,0,163645.9888,PEP_01727
PROT_0930,Genotype_A,3,0,0,10611.46674,PEP_01727
PROT_0930,Genotype_A,1,0,150,237606.2456,PEP_01727
PROT_0930,Genotype_A,2,0,150,146218.8018,PEP_01727
PROT_0930,Genotype_A,3,0,150,159393.9117,PEP_01727
PROT_0930,Genotype_A,1,0,300,101192.3736,PEP_01727
PROT_0930,Genotype_A,2,0,300,730587.2224,PEP_01727
PROT_0930,Genotype_A,3,0,300,5179.376303,PEP_01727
PROT_0930,Genotype_A,1,0,600,184024.7886,PEP_01727
PROT_0930,Genotype_A,2,0,600,569291,PEP_01727
PROT_0930,Genotype_A,3,0,600,212922.0037,PEP_01727
PROT_0062,Genotype_A,1,0,0,55424.59365,PEP_01728
PROT_0062,Genotype_A,2,0,0,206846.3195,PEP_01728
PROT_0062,Genotype_A,3,0,0,60736.5279,PEP_01728
PROT_0062,Genotype_A,1,0,150,176544.6831,PEP_01728
PROT_0062,Genotype_A,2,0,150,2036603.967,PEP_01728
PROT_0062,Genotype_A,3,0,150,159957.3663,PEP_01728
PROT_0062,Genotype_A,1,0,300,94414.31164,PEP_01728
PROT_0062,Genotype_A,2,0,300,247494.9305,PEP_01728
PROT_0062,Genotype_A,3,0,300,154834.3211,PEP_01728
PROT_0062,Genotype_A,1,0,600,118151.2743,PEP_01728
PROT_0062,Genotype_A,2,0,600,1008551.5,PEP_01728
PROT_0062,Genotype_A,3,0,600,253806.6175,PEP_01728
PROT_0191,Genotype_A,1,0,0,789532.0522,PEP_01729
PROT_0191,Genotype_A,2,0,0,3126061.465,PEP_01729
PROT_0191,Genotype_A,3,0,0,2908290.689,PEP_01729
PROT_0191,Genotype_A,1,0,150,1321767.546,PEP_01729
PROT_0191,Genotype_A,2,0,150,5023738.985,PEP_01729
PROT_0191,Genotype_A,3,0,150,1856775.064,PEP_01729
PROT_0191,Genotype_A,1,0,300,1371605.652,PEP_01729
PROT_0191,Genotype_A,2,0,300,3116143.231,PEP_01729
PROT_0191,Genotype_A,3,0,300,3513852.8,PEP_01729
PROT_0191,Genotype_A,1,0,600,2270925.338,PEP_01729
PROT_0191,Genotype_A,2,0,600,4410271.5,PEP_01729
PROT_0191,Genotype_A,3,0,600,3119500.498,PEP_01729
PROT_0931,Genotype_A,1,0,0,109238.7414,PEP_01730
PROT_0931,Genotype_A,2,0,0,25039.02816,PEP_01730
PROT_0931,Genotype_A,3,0,0,220221.4763,PEP_01730
PROT_0931,Genotype_A,1,0,150,299622.4764,PEP_01730
PROT_0931,Genotype_A,2,0,150,104254.309,PEP_01730
PROT_0931,Genotype_A,3,0,150,278223.0479,PEP_01730
PROT_0931,Genotype_A,1,0,300,171893.7505,PEP_01730
PROT_0931,Genotype_A,2,0,300,572115.9528,PEP_01730
PROT_0931,Genotype_A,3,0,300,289264.5587,PEP_01730
PROT_0931,Genotype_A,1,0,600,205715.796,PEP_01730
PROT_0931,Genotype_A,2,0,600,542199.1875,PEP_01730
PROT_0931,Genotype_A,3,0,600,253234.3712,PEP_01730
PROT_0176,Genotype_A,1,0,0,1107390.748,PEP_01731
PROT_0176,Genotype_A,2,0,0,439715.8163,PEP_01731
PROT_0176,Genotype_A,3,0,0,664158.5481,PEP_01731
PROT_0176,Genotype_A,1,0,150,1187128.752,PEP_01731
PROT_0176,Genotype_A,2,0,150,564333.7774,PEP_01731
PROT_0176,Genotype_A,3,0,150,521730.4253,PEP_01731
PROT_0176,Genotype_A,1,0,300,1270754.502,PEP_01731
PROT_0176,Genotype_A,2,0,300,384397.6272,PEP_01731
PROT_0176,Genotype_A,3,0,300,579593.5825,PEP_01731
PROT_0176,Genotype_A,1,0,600,1264439.017,PEP_01731
PROT_0176,Genotype_A,2,0,600,262309.3125,PEP_01731
PROT_0176,Genotype_A,3,0,600,699843.5518,PEP_01731
PROT_0932,Genotype_A,1,0,0,1553208.355,PEP_01732
PROT_0932,Genotype_A,2,0,0,1438311.98,PEP_01732
PROT_0932,Genotype_A,3,0,0,40409.40462,PEP_01732
PROT_0932,Genotype_A,1,0,150,1330585.803,PEP_01732
PROT_0932,Genotype_A,2,0,150,1675443.855,PEP_01732
PROT_0932,Genotype_A,3,0,150,71839.47982,PEP_01732
PROT_0932,Genotype_A,1,0,300,1398641.159,PEP_01732
PROT_0932,Genotype_A,2,0,300,1281987.681,PEP_01732
PROT_0932,Genotype_A,3,0,300,107302.4399,PEP_01732
PROT_0932,Genotype_A,1,0,600,850682.4274,PEP_01732
PROT_0932,Genotype_A,2,0,600,1087700.25,PEP_01732
PROT_0932,Genotype_A,3,0,600,78361.04148,PEP_01732
PROT_0501,Genotype_A,1,0,0,799304.1636,PEP_01733
PROT_0501,Genotype_A,2,0,0,3349334.668,PEP_01733
PROT_0501,Genotype_A,3,0,0,275120.6961,PEP_01733
PROT_0501,Genotype_A,1,0,150,1527295.025,PEP_01733
PROT_0501,Genotype_A,2,0,150,3095275.446,PEP_01733
PROT_0501,Genotype_A,3,0,150,224796.3607,PEP_01733
PROT_0501,Genotype_A,1,0,300,627061.9504,PEP_01733
PROT_0501,Genotype_A,2,0,300,2235530.31,PEP_01733
PROT_0501,Genotype_A,3,0,300,66182.94546,PEP_01733
PROT_0501,Genotype_A,1,0,600,1627862.56,PEP_01733
PROT_0501,Genotype_A,2,0,600,2383138.75,PEP_01733
PROT_0501,Genotype_A,3,0,600,245706.5919,PEP_01733
PROT_0050,Genotype_A,1,0,0,1163352.901,PEP_01734
PROT_0050,Genotype_A,2,0,0,264273.6797,PEP_01734
PROT_0050,Genotype_A,3,0,0,506826.6494,PEP_01734
PROT_0050,Genotype_A,1,0,150,1028807.139,PEP_01734
PROT_0050,Genotype_A,2,0,150,1322117.914,PEP_01734
PROT_0050,Genotype_A,3,0,150,108089.6968,PEP_01734
PROT_0050,Genotype_A,1,0,300,1902704.393,PEP_01734
PROT_0050,Genotype_A,2,0,300,430016.0396,PEP_01734
PROT_0050,Genotype_A,3,0,300,35423.45482,PEP_01734
PROT_0050,Genotype_A,1,0,600,1524127.081,PEP_01734
PROT_0050,Genotype_A,2,0,600,682660.6875,PEP_01734
PROT_0050,Genotype_A,3,0,600,207540.8176,PEP_01734
PROT_0933,Genotype_A,1,0,0,905190.75,PEP_01735
PROT_0933,Genotype_A,2,0,0,164614.2074,PEP_01735
PROT_0933,Genotype_A,3,0,0,1650336.557,PEP_01735
PROT_0933,Genotype_A,1,0,150,538350.816,PEP_01735
PROT_0933,Genotype_A,2,0,150,752911.929,PEP_01735
PROT_0933,Genotype_A,3,0,150,927509.2362,PEP_01735
PROT_0933,Genotype_A,1,0,300,1398195.515,PEP_01735
PROT_0933,Genotype_A,2,0,300,459054.9591,PEP_01735
PROT_0933,Genotype_A,3,0,300,2464821.767,PEP_01735
PROT_0933,Genotype_A,1,0,600,1637672.32,PEP_01735
PROT_0933,Genotype_A,2,0,600,471811.1563,PEP_01735
PROT_0933,Genotype_A,3,0,600,2224633.49,PEP_01735
PROT_0185,Genotype_A,1,0,0,19927.48999,PEP_01736
PROT_0185,Genotype_A,2,0,0,173143.7071,PEP_01736
PROT_0185,Genotype_A,3,0,0,1358174.469,PEP_01736
PROT_0185,Genotype_A,1,0,150,44743.43213,PEP_01736
PROT_0185,Genotype_A,2,0,150,270033.924,PEP_01736
PROT_0185,Genotype_A,3,0,150,862796.6256,PEP_01736
PROT_0185,Genotype_A,1,0,300,243824.7088,PEP_01736
PROT_0185,Genotype_A,2,0,300,205450.4697,PEP_01736
PROT_0185,Genotype_A,3,0,300,796642.8496,PEP_01736
PROT_0185,Genotype_A,1,0,600,274470.9666,PEP_01736
PROT_0185,Genotype_A,2,0,600,217842.0187,PEP_01736
PROT_0185,Genotype_A,3,0,600,650532.9393,PEP_01736
PROT_0743,Genotype_A,1,0,0,217927.4358,PEP_01737
PROT_0743,Genotype_A,2,0,0,263860.0917,PEP_01737
PROT_0743,Genotype_A,3,0,0,292344.4009,PEP_01737
PROT_0743,Genotype_A,1,0,150,75902.97528,PEP_01737
PROT_0743,Genotype_A,2,0,150,850084.559,PEP_01737
PROT_0743,Genotype_A,3,0,150,134073.1327,PEP_01737
PROT_0743,Genotype_A,1,0,300,184423.5632,PEP_01737
PROT_0743,Genotype_A,2,0,300,1279378.056,PEP_01737
PROT_0743,Genotype_A,3,0,300,29813.65052,PEP_01737
PROT_0743,Genotype_A,1,0,600,93357.77912,PEP_01737
PROT_0743,Genotype_A,2,0,600,1034161.063,PEP_01737
PROT_0743,Genotype_A,3,0,600,216005.6148,PEP_01737
PROT_0061,Genotype_A,1,0,0,8502040.119,PEP_01738
PROT_0061,Genotype_A,2,0,0,99611.92463,PEP_01738
PROT_0061,Genotype_A,3,0,0,138265.9628,PEP_01738
PROT_0061,Genotype_A,1,0,150,4481097.419,PEP_01738
PROT_0061,Genotype_A,2,0,150,208795.6072,PEP_01738
PROT_0061,Genotype_A,3,0,150,263980.6052,PEP_01738
PROT_0061,Genotype_A,1,0,300,3985553.103,PEP_01738
PROT_0061,Genotype_A,2,0,300,28921.70188,PEP_01738
PROT_0061,Genotype_A,3,0,300,286389.4134,PEP_01738
PROT_0061,Genotype_A,1,0,600,4839911.905,PEP_01738
PROT_0061,Genotype_A,2,0,600,205314.4494,PEP_01738
PROT_0061,Genotype_A,3,0,600,116342.5204,PEP_01738
PROT_0440,Genotype_A,1,0,0,59369904.37,PEP_01739
PROT_0440,Genotype_A,2,0,0,22075701.41,PEP_01739
PROT_0440,Genotype_A,3,0,0,1264647.999,PEP_01739
PROT_0440,Genotype_A,1,0,150,53016779.45,PEP_01739
PROT_0440,Genotype_A,2,0,150,19674508.77,PEP_01739
PROT_0440,Genotype_A,3,0,150,1295858.45,PEP_01739
PROT_0440,Genotype_A,1,0,300,46585385.04,PEP_01739
PROT_0440,Genotype_A,2,0,300,15277255.47,PEP_01739
PROT_0440,Genotype_A,3,0,300,236743.4855,PEP_01739
PROT_0440,Genotype_A,1,0,600,45183795.33,PEP_01739
PROT_0440,Genotype_A,2,0,600,10407626.69,PEP_01739
PROT_0440,Genotype_A,3,0,600,8846422.364,PEP_01739
PROT_0934,Genotype_A,1,0,0,786507.2972,PEP_01740
PROT_0934,Genotype_A,2,0,0,1667313.651,PEP_01740
PROT_0934,Genotype_A,3,0,0,1106035.894,PEP_01740
PROT_0934,Genotype_A,1,0,150,761949.9877,PEP_01740
PROT_0934,Genotype_A,2,0,150,1092784.986,PEP_01740
PROT_0934,Genotype_A,3,0,150,723643.7056,PEP_01740
PROT_0934,Genotype_A,1,0,300,129494.8615,PEP_01740
PROT_0934,Genotype_A,2,0,300,1092376.257,PEP_01740
PROT_0934,Genotype_A,3,0,300,208129.3724,PEP_01740
PROT_0934,Genotype_A,1,0,600,201664.1716,PEP_01740
PROT_0934,Genotype_A,2,0,600,904204.25,PEP_01740
PROT_0934,Genotype_A,3,0,600,140356.0528,PEP_01740
PROT_0935,Genotype_A,1,0,0,92127.25241,PEP_01741
PROT_0935,Genotype_A,2,0,0,291035.1847,PEP_01741
PROT_0935,Genotype_A,3,0,0,844030.1438,PEP_01741
PROT_0935,Genotype_A,1,0,150,292214.2581,PEP_01741
PROT_0935,Genotype_A,2,0,150,232916.2138,PEP_01741
PROT_0935,Genotype_A,3,0,150,1292131.872,PEP_01741
PROT_0935,Genotype_A,1,0,300,300233.1664,PEP_01741
PROT_0935,Genotype_A,2,0,300,102920.4407,PEP_01741
PROT_0935,Genotype_A,3,0,300,1119494.716,PEP_01741
PROT_0935,Genotype_A,1,0,600,236720.2581,PEP_01741
PROT_0935,Genotype_A,2,0,600,264361.9676,PEP_01741
PROT_0935,Genotype_A,3,0,600,1005155.247,PEP_01741
PROT_0936,Genotype_A,1,0,0,7888418.964,PEP_01742
PROT_0936,Genotype_A,2,0,0,5002190.834,PEP_01742
PROT_0936,Genotype_A,3,0,0,17381.95573,PEP_01742
PROT_0936,Genotype_A,1,0,150,7120421.547,PEP_01742
PROT_0936,Genotype_A,2,0,150,4971978.774,PEP_01742
PROT_0936,Genotype_A,3,0,150,49700.276210000004,PEP_01742
PROT_0936,Genotype_A,1,0,300,5590981.58,PEP_01742
PROT_0936,Genotype_A,2,0,300,3104368.747,PEP_01742
PROT_0936,Genotype_A,3,0,300,121212.7848,PEP_01742
PROT_0936,Genotype_A,1,0,600,6593190.943,PEP_01742
PROT_0936,Genotype_A,2,0,600,2794230.25,PEP_01742
